date,open,high,low,close,adjclose,volume,ticker
2004-05-27,7.440000057220459,7.5,6.5,6.699999809265137,6.699999809265137,1919200,ACAD
2004-05-28,6.880000114440918,6.880000114440918,6.610000133514404,6.610000133514404,6.610000133514404,105600,ACAD
2004-06-01,6.590000152587891,6.710000038146973,6.400000095367432,6.5,6.5,118600,ACAD
2004-06-02,6.400000095367432,6.449999809265137,6.25,6.300000190734863,6.300000190734863,33000,ACAD
2004-06-03,6.25,6.5,6.25,6.25,6.25,30900,ACAD
2004-06-04,6.599999904632568,6.599999904632568,6.0,6.019999980926514,6.019999980926514,94200,ACAD
2004-06-07,6.099999904632568,6.300000190734863,6.0,6.099999904632568,6.099999904632568,92100,ACAD
2004-06-08,6.489999771118164,6.489999771118164,6.059999942779541,6.099999904632568,6.099999904632568,52100,ACAD
2004-06-09,6.300000190734863,6.300000190734863,5.960000038146973,5.960000038146973,5.960000038146973,48200,ACAD
2004-06-10,6.199999809265137,6.199999809265137,5.789999961853027,6.099999904632568,6.099999904632568,48600,ACAD
2004-06-14,6.150000095367432,6.230000019073486,6.050000190734863,6.199999809265137,6.199999809265137,45600,ACAD
2004-06-15,6.110000133514404,6.699999809265137,6.099999904632568,6.400000095367432,6.400000095367432,42900,ACAD
2004-06-16,6.400000095367432,6.699999809265137,6.260000228881836,6.400000095367432,6.400000095367432,24300,ACAD
2004-06-17,6.5,6.920000076293945,6.300000190734863,6.849999904632568,6.849999904632568,133500,ACAD
2004-06-18,6.949999809265137,6.949999809265137,6.510000228881836,6.619999885559082,6.619999885559082,15400,ACAD
2004-06-21,6.809999942779541,6.889999866485596,6.550000190734863,6.599999904632568,6.599999904632568,13700,ACAD
2004-06-22,6.599999904632568,6.75,6.349999904632568,6.349999904632568,6.349999904632568,16100,ACAD
2004-06-23,6.840000152587891,6.840000152587891,6.099999904632568,6.400000095367432,6.400000095367432,14600,ACAD
2004-06-24,6.25,6.300000190734863,6.010000228881836,6.199999809265137,6.199999809265137,13800,ACAD
2004-06-25,6.480000019073486,6.480000019073486,6.0,6.0,6.0,1700,ACAD
2004-06-28,6.440000057220459,6.440000057220459,5.989999771118164,6.150000095367432,6.150000095367432,8100,ACAD
2004-06-29,6.400000095367432,6.5,6.179999828338623,6.269999980926514,6.269999980926514,11500,ACAD
2004-06-30,6.269999980926514,6.269999980926514,6.130000114440918,6.199999809265137,6.199999809265137,3500,ACAD
2004-07-01,6.320000171661377,6.389999866485596,6.25,6.300000190734863,6.300000190734863,3100,ACAD
2004-07-02,6.349999904632568,6.349999904632568,6.130000114440918,6.300000190734863,6.300000190734863,1600,ACAD
2004-07-06,6.150000095367432,6.25,6.150000095367432,6.150000095367432,6.150000095367432,2500,ACAD
2004-07-07,6.170000076293945,6.170000076293945,6.070000171661377,6.079999923706055,6.079999923706055,1900,ACAD
2004-07-08,6.300000190734863,6.300000190734863,6.0,6.070000171661377,6.070000171661377,2300,ACAD
